门架名称,状态,车辆编号,车型,轨迹编号,时间戳
门架14,正常,车003987,客车,1.0,1645768752.0
门架15,正常,车003987,客车,1.0,1645770052.0
门架3,正常,车003988,客车,1.0,1645776948.0
门架4,正常,车003990,货车,1.0,1645593461.0
门架5,正常,车003990,货车,1.0,1645593811.0
门架6,正常,车003990,货车,1.0,1645593962.0
门架7,正常,车003990,货车,1.0,1645594181.0
门架8,正常,车003990,货车,1.0,1645594935.0
门架9,正常,车003990,货车,1.0,1645595326.0
门架10,正常,车003990,货车,1.0,1645595421.0
门架7,正常,车003990,货车,2.0,1645882715.0
门架8,正常,车003990,货车,2.0,1645883615.0
门架9,正常,车003990,货车,2.0,1645884096.0
门架10,正常,车003990,货车,2.0,1645884216.0
门架7,漏过,车003991,客车,1.0,1645579695.5
门架5,正常,车003991,客车,1.0,1645579121.0
门架6,正常,车003991,客车,1.0,1645579261.0
门架8,正常,车003991,客车,1.0,1645580130.0
门架9,正常,车003991,客车,1.0,1645581145.0
门架10,正常,车003991,客车,1.0,1645581241.0
门架11,正常,车003991,客车,1.0,1645581491.0
门架12,正常,车003991,客车,1.0,1645581882.0
门架13,正常,车003991,客车,1.0,1645581935.0
门架14,正常,车003991,客车,1.0,1645582296.0
门架15,正常,车003991,客车,1.0,1645583126.0
门架7,正常,车003992,客车,1.0,1645623014.0
门架8,正常,车003992,客车,1.0,1645623525.0
门架9,正常,车003992,客车,1.0,1645623830.0
门架10,正常,车003992,客车,1.0,1645623909.0
门架11,正常,车003992,客车,1.0,1645624085.0
门架12,正常,车003992,客车,1.0,1645624425.0
门架13,正常,车003992,客车,1.0,1645624451.0
门架14,正常,车003992,客车,1.0,1645624685.0
门架15,正常,车003992,客车,1.0,1645625341.0
门架7,正常,车003993,客车,1.0,1645753550.0
门架8,正常,车003993,客车,1.0,1645754145.0
门架9,正常,车003993,客车,1.0,1645754473.0
门架10,正常,车003993,客车,1.0,1645754553.0
门架11,正常,车003993,客车,1.0,1645754725.0
门架7,正常,车003994,客车,1.0,1645698050.0
门架8,正常,车003994,客车,1.0,1645698700.0
门架4,正常,车003995,客车,1.0,1645504324.0
门架4,正常,车003995,客车,2.0,1645520321.0
门架5,正常,车003995,客车,2.0,1645520601.0
门架6,正常,车003995,客车,2.0,1645520722.0
门架7,正常,车003995,客车,2.0,1645520936.0
门架8,正常,车003995,客车,2.0,1645521537.0
门架9,正常,车003995,客车,2.0,1645522651.0
门架10,正常,车003995,客车,2.0,1645522731.0
门架11,正常,车003995,客车,2.0,1645522915.0
门架12,正常,车003995,客车,2.0,1645523283.0
门架13,正常,车003995,客车,2.0,1645523371.0
门架14,正常,车003995,客车,2.0,1645523796.0
门架15,正常,车003995,客车,2.0,1645524851.0
门架9,正常,车003996,客车,1.0,1645964185.0
门架10,正常,车003996,客车,1.0,1645964285.0
门架11,正常,车003996,客车,1.0,1645964490.0
门架7,正常,车003997,客车,1.0,1645880815.0
门架8,正常,车003997,客车,1.0,1645881843.0
门架9,正常,车003997,客车,1.0,1645881986.0
门架10,正常,车003997,客车,1.0,1645881988.0
门架11,正常,车003997,客车,1.0,1645882289.0
门架12,正常,车003997,客车,1.0,1645882678.0
门架13,正常,车003997,客车,1.0,1645882907.0
门架14,正常,车003997,客车,1.0,1645883212.0
门架15,正常,车003997,客车,1.0,1645884085.0
门架5,正常,车003998,客车,1.0,1645781657.0
门架6,正常,车003998,客车,1.0,1645781822.0
门架7,正常,车003998,客车,1.0,1645782105.0
门架8,正常,车003998,客车,1.0,1645782880.0
门架9,正常,车003998,客车,1.0,1645783221.0
门架10,正常,车003998,客车,1.0,1645783334.0
门架11,正常,车003998,客车,1.0,1645783552.0
门架12,正常,车003998,客车,1.0,1645784022.0
门架13,正常,车003998,客车,1.0,1645784023.0
门架14,正常,车003998,客车,1.0,1645784396.0
门架15,正常,车003998,客车,1.0,1645785162.0
门架5,正常,车003999,客车,1.0,1645831690.0
门架6,正常,车003999,客车,1.0,1645831824.0
门架5,正常,车004000,客车,1.0,1645860106.0
门架6,正常,车004000,客车,1.0,1645860235.0
门架7,正常,车004000,客车,1.0,1645860421.0
门架8,正常,车004000,客车,1.0,1645861057.0
门架9,正常,车004000,客车,1.0,1645861377.0
门架10,正常,车004000,客车,1.0,1645861456.0
门架11,正常,车004000,客车,1.0,1645861663.0
门架12,正常,车004000,客车,1.0,1645862037.0
门架13,正常,车004000,客车,1.0,1645862159.0
门架14,正常,车004000,客车,1.0,1645862456.0
门架15,正常,车004000,客车,1.0,1645863147.0
门架4,正常,车004001,客车,1.0,1645578424.0
门架5,正常,车004001,客车,1.0,1645578835.0
门架6,正常,车004001,客车,1.0,1645579015.0
门架7,正常,车004001,客车,1.0,1645579281.0
门架8,正常,车004001,客车,1.0,1645580131.0
门架9,正常,车004001,客车,1.0,1645580613.0
门架10,正常,车004001,客车,1.0,1645580721.0
门架10,正常,车004002,客车,1.0,1645751555.0
门架10,正常,车004002,客车,2.0,1645780471.0
门架5,正常,车004002,客车,3.0,1645952431.0
门架6,正常,车004002,客车,3.0,1645952566.0
门架7,正常,车004002,客车,3.0,1645952817.0
门架8,正常,车004002,客车,3.0,1645953512.0
门架9,正常,车004002,客车,3.0,1645953866.0
门架3,正常,车004003,客车,1.0,1645777675.0
门架7,正常,车004004,客车,1.0,1645833083.0
门架8,正常,车004004,客车,1.0,1645833710.0
门架9,正常,车004004,客车,1.0,1645834025.0
门架10,正常,车004004,客车,1.0,1645834111.0
门架1,正常,车004006,客车,1.0,1645839382.0
门架2,正常,车004006,客车,1.0,1645840876.0
门架3,正常,车004006,客车,1.0,1645840945.0
门架4,正常,车004007,客车,1.0,1645858035.0
门架5,正常,车004007,客车,1.0,1645858350.0
门架6,正常,车004007,客车,1.0,1645858481.0
门架7,正常,车004007,客车,1.0,1645858709.0
门架8,正常,车004007,客车,1.0,1645859411.0
门架7,正常,车004007,客车,2.0,1645948645.0
门架8,正常,车004007,客车,2.0,1645949401.0
门架10,正常,车004008,客车,1.0,1645844733.0
门架11,正常,车004008,客车,1.0,1645844921.0
门架14,正常,车004008,客车,2.0,1645928987.0
门架15,正常,车004008,客车,2.0,1645929703.0
门架7,正常,车004009,客车,1.0,1645626124.0
门架8,正常,车004009,客车,1.0,1645626770.0
门架9,正常,车004009,客车,1.0,1645627095.0
门架10,正常,车004009,客车,1.0,1645627160.0
门架11,正常,车004009,客车,1.0,1645627360.0
门架12,正常,车004009,客车,1.0,1645627705.0
门架13,正常,车004009,客车,1.0,1645627800.0
门架14,正常,车004009,客车,1.0,1645628154.0
门架3,正常,车004010,客车,1.0,1645944811.0
门架9,漏过,车004011,客车,1.0,1645833966.0
门架4,正常,车004011,客车,1.0,1645830569.0
门架5,正常,车004011,客车,1.0,1645830885.0
门架6,正常,车004011,客车,1.0,1645831021.0
门架7,正常,车004011,客车,1.0,1645831235.0
门架8,正常,车004011,客车,1.0,1645831931.0
门架10,正常,车004011,客车,1.0,1645836001.0
门架11,正常,车004011,客车,1.0,1645836265.0
门架12,正常,车004011,客车,1.0,1645836571.0
门架14,正常,车004011,客车,2.0,1645881311.0
门架15,正常,车004011,客车,2.0,1645882136.0
门架6,正常,车004012,货车,1.0,1645834546.0
门架7,正常,车004012,货车,1.0,1645834825.0
门架8,正常,车004012,货车,1.0,1645835680.0
门架9,正常,车004012,货车,1.0,1645837551.0
门架10,正常,车004012,货车,1.0,1645837650.0
门架11,正常,车004012,货车,1.0,1645837931.0
门架12,正常,车004012,货车,2.0,1645841495.0
门架13,正常,车004012,货车,2.0,1645841576.0
门架14,正常,车004012,货车,2.0,1645842035.0
门架15,正常,车004012,货车,2.0,1645843154.0
门架12,正常,车004012,货车,3.0,1645857654.0
门架13,正常,车004012,货车,3.0,1645857725.0
门架14,正常,车004012,货车,3.0,1645858287.0
门架15,正常,车004012,货车,3.0,1645859044.0
门架12,正常,车004012,货车,4.0,1645867757.0
门架13,正常,车004012,货车,4.0,1645867844.0
门架14,正常,车004012,货车,4.0,1645868206.0
门架15,正常,车004012,货车,4.0,1645868917.0
门架7,正常,车004013,客车,1.0,1645681195.0
门架8,正常,车004013,客车,1.0,1645681890.0
门架9,正常,车004013,客车,1.0,1645682251.0
门架10,正常,车004013,客车,1.0,1645682335.0
门架7,正常,车004013,客车,2.0,1645755695.0
门架8,正常,车004013,客车,2.0,1645756315.0
门架9,正常,车004013,客车,2.0,1645756635.0
门架10,正常,车004013,客车,2.0,1645756715.0
门架8,正常,车004014,客车,1.0,1645496526.0
门架9,正常,车004014,客车,1.0,1645496863.0
门架10,正常,车004014,客车,1.0,1645496936.0
门架11,正常,车004014,客车,1.0,1645497233.0
门架12,正常,车004014,客车,1.0,1645497534.0
门架4,正常,车004015,客车,1.0,1645500195.0
门架7,正常,车004016,客车,1.0,1645755304.0
门架8,正常,车004016,客车,1.0,1645755921.0
门架9,正常,车004016,客车,1.0,1645756260.0
门架10,正常,车004016,客车,1.0,1645756350.0
门架6,漏过,车004017,客车,1.0,1645601781.5
门架4,正常,车004017,客车,1.0,1645601255.0
门架5,正常,车004017,客车,1.0,1645601616.0
门架7,正常,车004017,客车,1.0,1645601947.0
门架8,正常,车004017,客车,1.0,1645602641.0
门架9,正常,车004017,客车,1.0,1645603017.0
门架10,正常,车004017,客车,1.0,1645603105.0
门架11,正常,车004017,客车,1.0,1645603302.0
门架12,正常,车004017,客车,1.0,1645603781.0
门架13,正常,车004017,客车,1.0,1645603795.0
门架14,正常,车004017,客车,1.0,1645604140.0
门架15,正常,车004017,客车,1.0,1645605776.0
门架1,正常,车004018,客车,1.0,1645626265.0
门架2,正常,车004018,客车,1.0,1645628030.0
门架3,正常,车004018,客车,1.0,1645628105.0
门架15,正常,车004019,货车,1.0,1645528322.0
门架15,正常,车004019,货车,2.0,1645619588.0
门架9,正常,车004019,货车,3.0,1645750890.0
门架10,正常,车004019,货车,3.0,1645750976.0
门架11,正常,车004019,货车,3.0,1645751196.0
门架12,正常,车004019,货车,3.0,1645751625.0
门架4,正常,车004020,货车,1.0,1645759202.0
门架5,正常,车004020,货车,3.0,1645853875.0
门架6,正常,车004020,货车,3.0,1645854030.0
门架7,正常,车004020,货车,3.0,1645854305.0
门架8,正常,车004020,货车,3.0,1645855181.0
门架9,正常,车004020,货车,3.0,1645855576.0
门架10,正常,车004020,货车,3.0,1645855676.0
门架11,正常,车004020,货车,3.0,1645855900.0
门架12,正常,车004020,货车,3.0,1645856325.0
门架13,正常,车004020,货车,3.0,1645856436.0
门架14,正常,车004020,货车,3.0,1645856861.0
门架15,正常,车004020,货车,3.0,1645857711.0
门架4,正常,车004021,客车,1.0,1645955732.0
门架1,正常,车004022,货车,1.0,1645527726.0
门架2,正常,车004022,货车,1.0,1645529611.0
门架3,正常,车004022,货车,1.0,1645529706.0
门架8,正常,车004023,客车,1.0,1645767895.0
门架9,正常,车004023,客车,1.0,1645768193.0
门架10,正常,车004023,客车,1.0,1645768261.0
门架3,正常,车004024,客车,1.0,1645779254.0
门架4,正常,车004024,客车,1.0,1645779695.0
门架5,正常,车004024,客车,1.0,1645779995.0
门架6,正常,车004024,客车,1.0,1645780108.0
门架7,正常,车004024,客车,1.0,1645780303.0
门架8,正常,车004024,客车,1.0,1645780976.0
门架9,正常,车004024,客车,1.0,1645781337.0
门架10,正常,车004024,客车,1.0,1645781418.0
门架11,正常,车004024,客车,1.0,1645781708.0
门架12,正常,车004024,客车,1.0,1645781966.0
门架13,正常,车004024,客车,1.0,1645782051.0
门架14,正常,车004024,客车,1.0,1645782478.0
门架15,正常,车004024,客车,1.0,1645783164.0
门架1,正常,车004025,客车,1.0,1645489080.0
门架2,正常,车004025,客车,1.0,1645490576.0
门架3,正常,车004025,客车,1.0,1645490641.0
门架7,正常,车004026,客车,1.0,1645501536.0
门架8,正常,车004026,客车,1.0,1645502166.0
门架9,正常,车004026,客车,1.0,1645503501.0
门架10,正常,车004026,客车,1.0,1645503576.0
门架11,正常,车004026,客车,1.0,1645503760.0
门架12,正常,车004026,客车,1.0,1645504166.0
门架13,正常,车004026,客车,1.0,1645504175.0
门架14,正常,车004026,客车,1.0,1645504546.0
门架15,正常,车004026,客车,1.0,1645505213.0
门架14,正常,车004027,客车,1.0,1645698357.0
门架15,正常,车004027,客车,1.0,1645699191.0
门架4,正常,车004028,货车,1.0,1645496181.0
门架4,正常,车004028,货车,2.0,1645515265.0
门架4,正常,车004028,货车,3.0,1645669125.0
门架4,正常,车004028,货车,4.0,1645688881.0
门架12,正常,车004029,客车,1.0,1645598371.0
门架13,正常,车004029,客车,1.0,1645598462.0
门架14,正常,车004029,客车,1.0,1645598675.0
门架15,正常,车004029,客车,1.0,1645599286.0
门架12,正常,车004029,客车,2.0,1645691432.0
门架13,正常,车004029,客车,2.0,1645691471.0
门架14,正常,车004029,客车,2.0,1645691815.0
门架15,正常,车004029,客车,2.0,1645692486.0
门架7,正常,车004030,客车,1.0,1645787474.0
门架8,正常,车004030,客车,1.0,1645788165.0
门架9,正常,车004030,客车,1.0,1645788519.0
门架10,正常,车004030,客车,1.0,1645788606.0
门架11,正常,车004030,客车,1.0,1645788865.0
门架12,正常,车004030,客车,1.0,1645789285.0
门架13,正常,车004030,客车,1.0,1645789287.0
门架14,正常,车004030,客车,1.0,1645789745.0
门架15,正常,车004030,客车,1.0,1645790426.0
门架7,正常,车004031,客车,1.0,1645577120.0
门架5,正常,车004032,客车,2.0,1645828119.0
门架6,正常,车004032,客车,2.0,1645828259.0
门架7,正常,车004032,客车,2.0,1645828474.0
门架8,正常,车004032,客车,2.0,1645829140.0
门架9,正常,车004032,客车,2.0,1645829510.0
门架5,正常,车004032,客车,3.0,1645914970.0
门架6,正常,车004032,客车,3.0,1645915099.0
门架7,正常,车004032,客车,3.0,1645915305.0
门架8,正常,车004032,客车,3.0,1645915925.0
门架9,正常,车004032,客车,3.0,1645916230.0
门架6,漏过,车004033,客车,1.0,1645690610.5
门架4,正常,车004033,客车,1.0,1645690200.0
门架5,正常,车004033,客车,1.0,1645690464.0
门架7,正常,车004033,客车,1.0,1645690757.0
门架8,正常,车004033,客车,1.0,1645691385.0
门架9,正常,车004033,客车,1.0,1645691706.0
门架10,正常,车004033,客车,1.0,1645691777.0
门架11,正常,车004033,客车,1.0,1645691991.0
门架7,正常,车004033,客车,2.0,1645774311.0
门架8,正常,车004033,客车,2.0,1645774930.0
门架9,正常,车004033,客车,2.0,1645775246.0
门架10,正常,车004033,客车,2.0,1645775322.0
门架11,正常,车004033,客车,2.0,1645775566.0
门架7,正常,车004033,客车,3.0,1645846405.0
门架8,正常,车004033,客车,3.0,1645847011.0
门架9,正常,车004033,客车,3.0,1645847315.0
门架10,正常,车004033,客车,3.0,1645847390.0
门架11,正常,车004033,客车,3.0,1645847650.0
门架7,正常,车004034,客车,1.0,1645502522.0
门架8,正常,车004034,客车,1.0,1645503165.0
门架9,正常,车004034,客车,1.0,1645505891.0
门架10,正常,车004034,客车,1.0,1645505985.0
门架7,正常,车004035,货车,1.0,1645743860.0
门架8,正常,车004035,货车,1.0,1645744570.0
门架9,正常,车004035,货车,1.0,1645744920.0
门架10,正常,车004035,货车,1.0,1645745010.0
门架6,正常,车004035,货车,2.0,1645916659.0
门架1,正常,车004036,客车,1.0,1645878209.0
门架2,正常,车004036,客车,1.0,1645879910.0
门架3,正常,车004036,客车,1.0,1645879981.0
门架4,正常,车004037,客车,1.0,1645866610.0
门架4,正常,车004038,客车,1.0,1645794910.0
门架5,正常,车004038,客车,1.0,1645795185.0
门架1,正常,车004039,客车,1.0,1645849861.0
门架2,正常,车004039,客车,1.0,1645851491.0
门架3,正常,车004039,客车,1.0,1645851561.0
门架6,漏过,车004040,客车,1.0,1645756952.5
门架4,正常,车004040,客车,1.0,1645756515.0
门架5,正常,车004040,客车,1.0,1645756790.0
门架7,正常,车004040,客车,1.0,1645757115.0
门架8,正常,车004040,客车,1.0,1645757706.0
门架9,正常,车004040,客车,1.0,1645758004.0
门架10,正常,车004040,客车,1.0,1645758086.0
门架11,正常,车004040,客车,1.0,1645758256.0
门架12,正常,车004040,客车,1.0,1645758666.0
门架13,正常,车004040,客车,1.0,1645758690.0
门架14,正常,车004040,客车,1.0,1645758991.0
门架15,正常,车004040,客车,1.0,1645759682.0
门架7,正常,车004041,客车,1.0,1645923621.0
门架8,正常,车004041,客车,1.0,1645924292.0
门架9,正常,车004041,客车,1.0,1645925121.0
门架10,正常,车004041,客车,1.0,1645925195.0
门架11,正常,车004041,客车,1.0,1645925477.0
门架12,正常,车004041,客车,1.0,1645925819.0
门架13,正常,车004041,客车,1.0,1645925820.0
门架14,正常,车004041,客车,1.0,1645926158.0
门架15,正常,车004041,客车,1.0,1645926902.0
门架4,正常,车004042,货车,1.0,1645793039.0
门架7,正常,车004043,客车,1.0,1645849534.0
门架8,正常,车004043,客车,1.0,1645850165.0
门架9,正常,车004043,客车,1.0,1645850495.0
门架10,正常,车004043,客车,1.0,1645850571.0
门架11,正常,车004043,客车,1.0,1645850756.0
门架12,正常,车004043,客车,1.0,1645851121.0
门架13,正常,车004043,客车,1.0,1645851175.0
门架14,正常,车004043,客车,1.0,1645851561.0
门架15,正常,车004043,客车,1.0,1645852785.0
门架3,正常,车004044,货车,1.0,1645600221.0
门架4,正常,车004044,货车,1.0,1645600725.0
门架5,正常,车004044,货车,1.0,1645601093.0
门架3,正常,车004044,货车,2.0,1645780294.0
门架1,正常,车004045,货车,1.0,1645592465.0
门架5,正常,车004046,客车,1.0,1645490356.0
门架6,正常,车004046,客车,1.0,1645490475.0
门架7,正常,车004046,客车,1.0,1645490641.0
门架8,正常,车004046,客车,1.0,1645491191.0
